Time,Detector Score,Classification,Classification Score,BirdVoxClassify Order,BirdVoxClassify Order Confidence,BirdVoxClassify Family,BirdVoxClassify Family Confidence,BirdVoxClassify Species,BirdVoxClassify Species Confidence
840.74,99.98999786376953,Call.Turdidae,84.6613883972168,Passeriformes,98.23527336120605,Turdidae,84.6613883972168,OTHE,99.89947378635406
845.63,59.98902130126953,Call.Turdidae,94.52633857727051,Passeriformes,99.72436428070068,Turdidae,94.52633857727051,OTHE,96.82543873786926
854.21,99.98999786376953,Call.Turdidae,98.30822944641113,Passeriformes,98.59192371368408,Turdidae,98.30822944641113,OTHE,99.12285208702087
856.83,63.284912109375,Call.Turdidae,86.30096912384033,Passeriformes,99.88266229629517,Turdidae,86.30096912384033,OTHE,94.69243586063385
856.93,69.85305786132812,Call.SWTH,99.72864985466003,Passeriformes,100.0,Turdidae,99.9976634979248,SWTH,99.72864985466003
857.07,50.334144592285156,Call.Passeriformes,97.23332524299622,Passeriformes,97.23332524299622,other,61.47860884666443,OTHE,61.47860884666443
860.33,59.54925537109375,Call.Turdidae,99.814373254776,Passeriformes,99.9767541885376,Turdidae,99.814373254776,OTHE,74.4574636220932
867.83,61.58976745605469,Call.Turdidae,99.17590022087097,Passeriformes,98.40959310531616,Turdidae,99.17590022087097,OTHE,93.36296916007996
870.3,61.684791564941406,Call.Turdidae,73.78255724906921,Passeriformes,97.76498079299927,Turdidae,73.78255724906921,OTHE,98.49105179309845
871.78,99.98999786376953,Call.Turdidae,56.47530555725098,Passeriformes,99.97509717941284,Turdidae,56.47530555725098,OTHE,99.96115863323212
885.4,63.36296844482422,Call.Turdidae,55.41931986808777,Passeriformes,97.31016159057617,Turdidae,55.41931986808777,OTHE,98.99648725986481
917.57,62.71746826171875,Call.Turdidae,90.0769591331482,Passeriformes,53.43169569969177,Turdidae,90.0769591331482,OTHE,94.71010267734528
936.17,99.98999786376953,Call.Turdidae,99.12706017494202,Passeriformes,94.29627656936646,Turdidae,99.12706017494202,OTHE,62.24672496318817
940.9,54.40495300292969,Call.Turdidae,99.0333080291748,Passeriformes,99.50313568115234,Turdidae,99.0333080291748,OTHE,86.48087084293365
950.03,50.66263961791992,Call.Passerellidae,76.88729166984558,Passeriformes,99.2729902267456,Passerellidae,76.88729166984558,OTHE,87.20447421073914
958.91,50.393653869628906,Call.Turdidae,76.58829689025879,Passeriformes,99.65808391571045,Turdidae,76.58829689025879,OTHE,98.3363151550293
959.31,62.468353271484375,Call.Turdidae,98.66235256195068,Passeriformes,97.28357791900635,Turdidae,98.66235256195068,OTHE,94.8828935623169
959.41,53.25910949707031,Call.Turdidae,99.7370958328247,Passeriformes,99.55533742904663,Turdidae,99.7370958328247,OTHE,84.60976481437683
967.99,50.99767303466797,Call.Turdidae,96.46635055541992,Passeriformes,99.61470365524292,Turdidae,96.46635055541992,OTHE,99.21239018440247
968.88,61.73054504394531,Call.Turdidae,85.00601053237915,Passeriformes,98.6912727355957,Turdidae,85.00601053237915,OTHE,99.49376881122589
968.98,62.06932830810547,Call.Turdidae,97.63079881668091,Passeriformes,99.97661113739014,Turdidae,97.63079881668091,OTHE,79.64912354946136
974.85,99.98999786376953,Call.Passeriformes,99.8900055885315,Passeriformes,99.8900055885315,other,50.939249992370605,OTHE,50.939249992370605
978.8,99.98999786376953,Call.Turdidae,77.7734637260437,Passeriformes,99.23882484436035,Turdidae,77.7734637260437,OTHE,95.31190693378448
981.71,53.044246673583984,Call.SWTH,71.673583984375,Passeriformes,99.99991655349731,Turdidae,99.89286661148071,SWTH,71.673583984375
983.54,52.5187873840332,Call.Turdidae,56.60610795021057,Passeriformes,99.99198913574219,Turdidae,56.60610795021057,OTHE,99.80145394802094
986.25,84.70907592773438,Call.Turdidae,99.10420775413513,Passeriformes,98.61437678337097,Turdidae,99.10420775413513,OTHE,90.59772789478302
987.83,51.97048568725586,Call.SWTH,71.01181745529175,Passeriformes,99.99661445617676,Turdidae,96.29591703414917,SWTH,71.01181745529175
990.15,62.089683532714844,Call.Passerellidae,92.9443359375,Passeriformes,99.87897872924805,Passerellidae,92.9443359375,OTHE,57.22571909427643
993.75,53.586429595947266,,,other,84.63060259819031,other,84.63060259819031,OTHE,84.63060259819031
998.64,57.77540588378906,Call.Turdidae,99.7604250907898,Passeriformes,99.99310374259949,Turdidae,99.7604250907898,OTHE,87.29104399681091
1001.35,56.60441207885742,Call.Turdidae,99.95893836021423,Passeriformes,99.97555017471313,Turdidae,99.95893836021423,OTHE,82.29077756404877
1005.89,59.514286041259766,Call.SWTH,59.54819321632385,Passeriformes,96.29544019699097,Turdidae,99.768728017807,SWTH,59.54819321632385
1017.39,53.67784881591797,Call.Turdidae,99.1887092590332,Passeriformes,99.99985694885254,Turdidae,99.1887092590332,OTHE,93.03467869758606
1021.78,51.93065643310547,Call.Turdidae,83.90135765075684,Passeriformes,92.29786396026611,Turdidae,83.90135765075684,OTHE,99.23968315124512
1030.56,61.7239990234375,Call.Turdidae,99.99198317527771,Passeriformes,99.98055696487427,Turdidae,99.99198317527771,OTHE,63.88774514198303
1032.09,63.30244445800781,Call.Turdidae,81.5517008304596,Passeriformes,99.91543292999268,Turdidae,81.5517008304596,OTHE,98.62779676914215
1033.62,54.044456481933594,Call.Passeriformes,99.97334480285645,Passeriformes,99.97334480285645,other,61.14096641540527,OTHE,61.14096641540527
1041.32,63.562835693359375,Call.SWTH,53.157371282577515,Passeriformes,99.99158978462219,Turdidae,99.97066855430603,SWTH,53.157371282577515
1042.9,56.84934616088867,Call.Passerellidae,56.54641389846802,Passeriformes,85.59528589248657,Passerellidae,56.54641389846802,OTHE,86.18978559970856
1044.23,52.24493408203125,Call.Turdidae,98.54915142059326,Passeriformes,79.84577417373657,Turdidae,98.54915142059326,OTHE,84.73635613918304
1046.65,99.98999786376953,Call.Turdidae,97.12091088294983,Passeriformes,99.99918341636658,Turdidae,97.12091088294983,OTHE,99.16529357433319
1049.56,99.98999786376953,Call.Turdidae,96.75116539001465,Passeriformes,91.51724576950073,Turdidae,96.75116539001465,OTHE,98.81068766117096
1054.69,63.368553161621094,Call.Turdidae,93.95328760147095,Passeriformes,99.98970031738281,Turdidae,93.95328760147095,OTHE,91.24419689178467
1059.43,53.51659393310547,Call.Turdidae,98.73731136322021,Passeriformes,99.92098212242126,Turdidae,98.73731136322021,OTHE,95.91281414031982
1065.64,54.458641052246094,Call.Turdidae,98.75885248184204,Passeriformes,96.71724438667297,Turdidae,98.75885248184204,OTHE,98.6797422170639
1068.11,58.017242431640625,Call.Turdidae,99.57165718078613,Passeriformes,99.84543919563293,Turdidae,99.57165718078613,OTHE,93.00289154052734
1069.0,55.897239685058594,Call.Turdidae,85.75327396392822,Passeriformes,99.43863153457642,Turdidae,85.75327396392822,OTHE,96.62713706493378
1070.63,71.00308227539062,Call.Turdidae,92.4192726612091,Passeriformes,99.93091225624084,Turdidae,92.4192726612091,OTHE,99.66037273406982
1073.24,69.80332946777344,Call.Turdidae,89.51979875564575,Passeriformes,99.92258548736572,Turdidae,89.51979875564575,OTHE,94.74129974842072
1075.81,60.444908142089844,Call.Turdidae,90.09486436843872,Passeriformes,99.37631487846375,Turdidae,90.09486436843872,OTHE,96.85001373291016
1079.06,50.13359832763672,Call.Turdidae,99.86662864685059,Passeriformes,99.6094822883606,Turdidae,99.86662864685059,OTHE,78.96911799907684
1089.03,53.84549331665039,Call.Parulidae,55.86065053939819,Passeriformes,99.89616274833679,Parulidae,55.86065053939819,OTHE,89.15499746799469
1107.14,56.52252960205078,Call.Turdidae,70.75982689857483,Passeriformes,97.83776998519897,Turdidae,70.75982689857483,OTHE,99.1750031709671
1110.69,59.73799514770508,Call.GCTH,84.8788321018219,Passeriformes,99.96960759162903,Turdidae,58.39448571205139,GCTH,84.8788321018219
1111.14,62.668739318847656,Call.Turdidae,99.98893737792969,Passeriformes,97.581946849823,Turdidae,99.98893737792969,OTHE,53.97317409515381
1121.1,62.33050537109375,Call.Turdidae,98.8540530204773,Passeriformes,99.94840621948242,Turdidae,98.8540530204773,OTHE,97.59558141231537
1123.87,55.581809997558594,Call.Turdidae,98.47656488418579,Passeriformes,99.94208812713623,Turdidae,98.47656488418579,OTHE,94.13914680480957
1138.82,65.59298706054688,Call.Passerellidae,86.23262643814087,Passeriformes,99.97321367263794,Passerellidae,86.23262643814087,OTHE,59.5770925283432
1143.75,60.49922180175781,Call.Turdidae,60.39841175079346,Passeriformes,98.97429943084717,Turdidae,60.39841175079346,OTHE,99.80981945991516
1144.15,99.98999786376953,Call.Passeriformes,99.05531406402588,Passeriformes,99.05531406402588,other,64.4061803817749,OTHE,64.4061803817749
1150.26,66.56034851074219,Call.Turdidae,79.4769287109375,Passeriformes,96.32447957992554,Turdidae,79.4769287109375,OTHE,98.84157180786133
1153.77,61.57880401611328,Call.Turdidae,92.04990863800049,Passeriformes,99.93904232978821,Turdidae,92.04990863800049,OTHE,98.09213280677795
1156.53,56.71162414550781,Call.Turdidae,97.7887749671936,Passeriformes,99.31249618530273,Turdidae,97.7887749671936,OTHE,97.25614786148071
1158.36,68.49955749511719,,,other,53.34228575229645,other,53.34228575229645,OTHE,53.34228575229645
1180.41,67.50164794921875,Call.Passerellidae,54.379814863204956,Passeriformes,99.96036887168884,Passerellidae,54.379814863204956,OTHE,71.51144742965698
1184.21,60.261810302734375,,,other,92.10346639156342,other,92.10346639156342,OTHE,92.10346639156342
1188.11,98.862548828125,Call.Turdidae,84.53980088233948,Passeriformes,98.16625714302063,Turdidae,84.53980088233948,OTHE,93.99709105491638
1201.33,56.11381149291992,Call.Turdidae,95.0132429599762,Passeriformes,96.55043482780457,Turdidae,95.0132429599762,OTHE,98.04246127605438
1209.38,51.71271514892578,Call.Turdidae,79.56832647323608,Passeriformes,99.97748136520386,Turdidae,79.56832647323608,OTHE,99.58480298519135
1214.85,53.591705322265625,Call.WTSP,68.75206232070923,Passeriformes,99.99995231628418,Passerellidae,96.1540699005127,WTSP,68.75206232070923
1215.45,67.39518737792969,Call.Passeriformes,99.9698281288147,Passeriformes,99.9698281288147,other,64.89556431770325,OTHE,64.89556431770325
1215.59,52.246864318847656,Call.Turdidae,50.68121552467346,Passeriformes,99.85599517822266,Turdidae,50.68121552467346,OTHE,96.43896520137787
1217.42,62.54170227050781,Call.Turdidae,89.82789516448975,Passeriformes,99.98716115951538,Turdidae,89.82789516448975,OTHE,95.75281739234924
1241.35,54.61788558959961,Call.Turdidae,97.17196226119995,Passeriformes,99.91106390953064,Turdidae,97.17196226119995,OTHE,97.62368500232697
1245.05,64.28230285644531,Call.Turdidae,95.75085639953613,Passeriformes,98.06661009788513,Turdidae,95.75085639953613,OTHE,99.11934435367584
1246.73,58.93701934814453,Call.Turdidae,99.77266788482666,Passeriformes,90.22243618965149,Turdidae,99.77266788482666,OTHE,93.45247447490692
1256.94,54.64260482788086,Call.Turdidae,84.09061431884766,Passeriformes,99.88209009170532,Turdidae,84.09061431884766,OTHE,98.39298725128174
1257.29,57.646209716796875,Call.Passeriformes,99.30528998374939,Passeriformes,99.30528998374939,other,50.86932182312012,OTHE,50.86932182312012
1265.08,56.621246337890625,Call.Turdidae,97.15003967285156,Passeriformes,99.99982714653015,Turdidae,97.15003967285156,OTHE,72.43549227714539
1267.9,58.87548828125,Call.Turdidae,99.12574291229248,Passeriformes,99.78243112564087,Turdidae,99.12574291229248,OTHE,97.61265218257904
1276.19,60.190650939941406,Call.Turdidae,98.5702633857727,Passeriformes,99.99849200248718,Turdidae,98.5702633857727,OTHE,55.00510632991791
1280.82,64.42057037353516,Call.Turdidae,85.45087575912476,Passeriformes,84.10783410072327,Turdidae,85.45087575912476,OTHE,98.03427755832672
1289.95,60.714599609375,Call.Passerellidae,59.769243001937866,Passeriformes,99.1961658000946,Passerellidae,59.769243001937866,OTHE,95.83717286586761
1292.72,63.62744140625,Call.Parulidae,94.02300715446472,Passeriformes,98.5224962234497,Parulidae,94.02300715446472,OTHE,70.75624763965607
1303.82,51.65626907348633,,,other,92.71561801433563,other,92.71561801433563,OTHE,92.71561801433563
1305.94,60.387367248535156,Call.Turdidae,93.07223558425903,Passeriformes,99.70848560333252,Turdidae,93.07223558425903,OTHE,97.44991958141327
1309.84,58.75780487060547,Call.Turdidae,85.25882363319397,Passeriformes,96.02248072624207,Turdidae,85.25882363319397,OTHE,98.17897081375122
1311.61,68.94175720214844,Call.SWTH,93.33547949790955,Passeriformes,99.99938011169434,Turdidae,99.98923540115356,SWTH,93.33547949790955
1319.02,60.48029327392578,Call.Turdidae,98.168283700943,Passeriformes,98.3016312122345,Turdidae,98.168283700943,OTHE,95.36119103431702
1321.98,63.017669677734375,Call.Turdidae,91.18269681930542,Passeriformes,97.80974388122559,Turdidae,91.18269681930542,OTHE,93.27501654624939
1323.11,70.04190063476562,Call.SWTH,84.73197221755981,Passeriformes,99.99494552612305,Turdidae,98.91652464866638,SWTH,84.73197221755981
1323.7,99.98999786376953,Call.Turdidae,98.07215332984924,Passeriformes,99.04330968856812,Turdidae,98.07215332984924,OTHE,92.40541756153107
1331.06,50.53562545776367,Call.SWTH,88.8907253742218,Passeriformes,99.81905221939087,Turdidae,99.83097314834595,SWTH,88.8907253742218
1347.19,99.98999786376953,Call.Turdidae,80.02520799636841,Passeriformes,90.61380624771118,Turdidae,80.02520799636841,OTHE,99.80731308460236
1368.85,59.51420974731445,Call.Turdidae,54.33052182197571,Passeriformes,80.56830167770386,Turdidae,54.33052182197571,OTHE,99.85840618610382
1381.14,63.12628173828125,Call.Turdidae,87.77450919151306,Passeriformes,98.92957210540771,Turdidae,87.77450919151306,OTHE,95.81256210803986
1416.02,50.49405288696289,Call.SWTH,59.96476411819458,Passeriformes,99.84930753707886,Turdidae,99.68652725219727,SWTH,59.96476411819458
1416.12,59.31516647338867,Call.SWTH,99.69079494476318,Passeriformes,99.99397397041321,Turdidae,99.96315240859985,SWTH,99.69079494476318
1423.13,53.778831481933594,Call.Passeriformes,99.96771812438965,Passeriformes,99.96771812438965,other,78.41784954071045,OTHE,78.41784954071045
1431.02,99.98999786376953,Call.CHSP,59.410226345062256,Passeriformes,99.9211072921753,Passerellidae,92.57606267929077,CHSP,59.410226345062256
1457.71,57.61278533935547,Call.Passerellidae,77.65686511993408,Passeriformes,99.96964931488037,Passerellidae,77.65686511993408,OTHE,90.51235616207123
1523.93,61.31456756591797,Call.Turdidae,63.31818699836731,Passeriformes,97.28829860687256,Turdidae,63.31818699836731,OTHE,98.92501831054688
1528.62,51.2478141784668,Call.Turdidae,86.43828630447388,Passeriformes,99.34402704238892,Turdidae,86.43828630447388,OTHE,98.55824112892151
1544.46,60.12919616699219,Call.Turdidae,97.70251512527466,Passeriformes,99.93230104446411,Turdidae,97.70251512527466,OTHE,97.32997715473175
1560.05,99.98999786376953,Call.Passerellidae,72.06385135650635,Passeriformes,99.96728897094727,Passerellidae,72.06385135650635,OTHE,94.94198262691498
1560.69,59.71406555175781,Call.Parulidae,83.11220407485962,Passeriformes,98.69287014007568,Parulidae,83.11220407485962,OTHE,94.34715807437897
1619.21,63.729827880859375,Call.Turdidae,76.1512041091919,Passeriformes,96.04318141937256,Turdidae,76.1512041091919,OTHE,88.2672369480133
1665.69,60.246238708496094,Call.Turdidae,78.57022881507874,Passeriformes,99.7771143913269,Turdidae,78.57022881507874,OTHE,99.84325468540192
1665.79,66.77671813964844,Call.Turdidae,95.00328302383423,Passeriformes,99.99353885650635,Turdidae,95.00328302383423,OTHE,98.80833029747009
1681.19,59.47874450683594,Call.Turdidae,99.12689924240112,Passeriformes,99.95282292366028,Turdidae,99.12689924240112,OTHE,98.51504564285278
1683.85,56.002784729003906,Call.Turdidae,92.38688945770264,Passeriformes,98.8547146320343,Turdidae,92.38688945770264,OTHE,98.48516881465912
1691.55,53.11214828491211,Call.Turdidae,99.57579970359802,Passeriformes,99.42609071731567,Turdidae,99.57579970359802,OTHE,90.53487777709961
1705.27,57.951202392578125,Call.Turdidae,91.24070405960083,Passeriformes,99.4466483592987,Turdidae,91.24070405960083,OTHE,93.44063699245453
1705.36,53.488075256347656,Call.SWTH,99.41372275352478,Passeriformes,99.9950647354126,Turdidae,99.84254837036133,SWTH,99.41372275352478
1710.4,61.07275390625,Call.Turdidae,54.41533327102661,Passeriformes,95.37560939788818,Turdidae,54.41533327102661,OTHE,99.60151612758636
1717.21,51.5413818359375,Call.Passerellidae,92.47596263885498,Passeriformes,97.88579940795898,Passerellidae,92.47596263885498,OTHE,89.91055488586426
1720.27,57.56761932373047,Call.Passeriformes,99.96099472045898,Passeriformes,99.96099472045898,other,63.036543130874634,OTHE,63.036543130874634
1721.55,59.11283874511719,Call.Turdidae,99.06641244888306,Passeriformes,99.55698251724243,Turdidae,99.06641244888306,OTHE,95.1103538274765
1727.07,99.98999786376953,Call.Turdidae,68.53598952293396,Passeriformes,99.99719858169556,Turdidae,68.53598952293396,OTHE,98.92295897006989
1734.23,57.600425720214844,Call.Turdidae,97.65982031822205,Passeriformes,99.93664026260376,Turdidae,97.65982031822205,OTHE,97.74589538574219
1738.42,60.04022979736328,Call.Turdidae,83.54276418685913,Passeriformes,99.52996373176575,Turdidae,83.54276418685913,OTHE,99.4716614484787
1739.95,51.63435745239258,Call.Turdidae,96.69255018234253,Passeriformes,99.2496907711029,Turdidae,96.69255018234253,OTHE,86.45101487636566
1748.64,63.038543701171875,Call.Turdidae,98.76322746276855,Passeriformes,96.63277864456177,Turdidae,98.76322746276855,OTHE,88.81842494010925
1753.37,51.08818054199219,Call.Turdidae,90.13878107070923,Passeriformes,99.9659538269043,Turdidae,90.13878107070923,OTHE,99.46635365486145
1753.72,63.812225341796875,Call.Turdidae,92.34213829040527,Passeriformes,99.94586706161499,Turdidae,92.34213829040527,OTHE,95.59473693370819
1757.03,58.89779281616211,Call.Turdidae,96.52497172355652,Passeriformes,99.19385313987732,Turdidae,96.52497172355652,OTHE,97.98257946968079
1785.0,70.79759216308594,Call.Turdidae,93.27048659324646,Passeriformes,99.3577241897583,Turdidae,93.27048659324646,OTHE,92.05138981342316
1785.79,64.51679229736328,Call.Passerellidae,71.78761959075928,Passeriformes,98.68942499160767,Passerellidae,71.78761959075928,OTHE,89.82127606868744
1792.01,52.11944580078125,Call.Turdidae,99.84714984893799,Passeriformes,99.13308620452881,Turdidae,99.84714984893799,OTHE,88.69052231311798
1793.14,99.98999786376953,Call.Turdidae,52.37908363342285,Passeriformes,99.93224740028381,Turdidae,52.37908363342285,OTHE,99.1729199886322
1795.81,54.136260986328125,Call.Turdidae,99.38598275184631,Passeriformes,99.77977275848389,Turdidae,99.38598275184631,OTHE,90.07938504219055
1795.91,61.44664001464844,Call.SWTH,63.148003816604614,Passeriformes,99.9598503112793,Turdidae,95.15218138694763,SWTH,63.148003816604614
1796.8,77.504150390625,Call.Passeriformes,99.81447458267212,Passeriformes,99.81447458267212,other,65.13273119926453,OTHE,65.13273119926453
1798.23,60.08080291748047,Call.Turdidae,73.82419109344482,Passeriformes,94.29762363433838,Turdidae,73.82419109344482,OTHE,97.82809615135193
1804.59,64.58905792236328,Call.Passeriformes,99.95054006576538,Passeriformes,99.95054006576538,other,78.35080027580261,OTHE,78.35080027580261
1806.46,63.30491638183594,Call.Turdidae,99.79814291000366,Passeriformes,99.92924928665161,Turdidae,99.79814291000366,OTHE,73.79924952983856
1812.88,71.29246520996094,Call.Passeriformes,96.84412479400635,Passeriformes,96.84412479400635,other,72.33038544654846,OTHE,72.33038544654846
1814.06,99.98999786376953,Call.Turdidae,79.91198301315308,Passeriformes,98.30950498580933,Turdidae,79.91198301315308,OTHE,99.32635128498077
1818.01,66.80433654785156,Call.Turdidae,99.60736036300659,Passeriformes,73.70158433914185,Turdidae,99.60736036300659,OTHE,95.95958590507507
1822.35,63.17078399658203,Call.Turdidae,99.89847540855408,Passeriformes,99.99083280563354,Turdidae,99.89847540855408,OTHE,80.95893263816833
1823.59,62.60466003417969,Call.Turdidae,99.20891523361206,Passeriformes,97.58484363555908,Turdidae,99.20891523361206,OTHE,95.51835358142853
1831.58,99.98999786376953,Call.Turdidae,93.2405948638916,Passeriformes,85.86289882659912,Turdidae,93.2405948638916,OTHE,99.48706328868866
1834.64,51.170772552490234,Call.Turdidae,99.82361793518066,Passeriformes,99.6894359588623,Turdidae,99.82361793518066,OTHE,95.32719254493713
1836.27,51.905609130859375,Call.SWTH,81.59714937210083,Passeriformes,99.15282726287842,Turdidae,99.98447895050049,SWTH,81.59714937210083
1849.19,77.12605285644531,Call.Turdidae,98.30852746963501,Passeriformes,99.25498366355896,Turdidae,98.30852746963501,OTHE,98.04607033729553
1850.77,77.17108154296875,Call.Turdidae,61.2165629863739,Passeriformes,99.96294975280762,Turdidae,61.2165629863739,OTHE,99.67681467533112
1852.2,61.68334197998047,Call.Passeriformes,99.99597072601318,Passeriformes,99.99597072601318,other,58.263176679611206,OTHE,58.263176679611206
1852.99,75.23681640625,Call.Passeriformes,98.97951483726501,Passeriformes,98.97951483726501,other,63.415294885635376,OTHE,63.415294885635376
1861.97,99.98999786376953,Call.Turdidae,97.88609147071838,Passeriformes,99.51788783073425,Turdidae,97.88609147071838,OTHE,96.72848880290985
1872.19,63.58747863769531,Call.Passeriformes,99.93693828582764,Passeriformes,99.93693828582764,other,69.97418999671936,OTHE,69.97418999671936
1876.28,56.45589065551758,Call.Turdidae,74.82571601867676,Passeriformes,99.98855590820312,Turdidae,74.82571601867676,OTHE,99.87454116344452
1878.55,71.60812377929688,Call.Passeriformes,56.99661374092102,Passeriformes,56.99661374092102,other,54.2353630065918,OTHE,54.2353630065918
1893.5,60.5194091796875,Call.Turdidae,85.99447011947632,Passeriformes,88.52914571762085,Turdidae,85.99447011947632,OTHE,99.79833364486694
1899.47,99.98999786376953,Call.Turdidae,99.52232241630554,Passeriformes,96.13441228866577,Turdidae,99.52232241630554,OTHE,98.91785979270935
1936.78,67.30093383789062,Call.Turdidae,93.23901534080505,Passeriformes,99.9659538269043,Turdidae,93.23901534080505,OTHE,86.94315254688263
1954.64,53.26371383666992,Call.Turdidae,99.74478483200073,Passeriformes,99.76125955581665,Turdidae,99.74478483200073,OTHE,81.32883012294769
1964.46,99.98999786376953,Call.Turdidae,73.8136887550354,Passeriformes,99.99361634254456,Turdidae,73.8136887550354,OTHE,98.37153553962708
1967.81,61.40406799316406,Call.Passerellidae,79.20418381690979,Passeriformes,98.37247729301453,Passerellidae,79.20418381690979,OTHE,74.24344420433044
1978.37,62.177459716796875,Call.Turdidae,85.42553186416626,Passeriformes,99.97074604034424,Turdidae,85.42553186416626,OTHE,99.66319799423218
